respID,qID,altID,obsID,profileID,type,sector,official_rank,size_corrupt,official_use,act_alone,official_gender
767,4,2,3834,753,Official steals public resources,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
767,5,1,3835,31,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
767,5,2,3835,1159,Official gives corrupt favors to family members,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
768,1,1,3836,845,Official uses public resources to benefit own firm,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
768,1,2,3836,965,Official uses public resources to benefit own firm,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
768,2,1,3837,25,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
768,2,2,3837,1054,Official gives corrupt favors to family members,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
768,3,1,3838,620,Official uses public resources to benefit own firm,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
768,3,2,3838,905,Official uses public resources to benefit own firm,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
768,4,1,3839,86,Official takes bribes,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
768,4,2,3839,734,Official gives corrupt favors to family members,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
768,5,1,3840,1274,Official gives corrupt favors to family members,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
768,5,2,3840,1399,Official gives corrupt favors to family members,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
769,1,1,3841,911,Official takes bribes,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
769,1,2,3841,435,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
769,2,1,3842,325,Official uses public resources to benefit own firm,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
769,2,2,3842,168,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
769,3,1,3843,520,Official uses public resources to benefit own firm,Education,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
769,3,2,3843,975,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
769,4,1,3844,78,Official steals public resources,Courts,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
769,4,2,3844,606,Official takes bribes,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
769,5,1,3845,751,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
769,5,2,3845,508,Official steals public resources,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
770,1,1,3846,887,Official takes kickbacks,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
770,1,2,3846,582,Official takes kickbacks,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
770,2,1,3847,1411,Official takes bribes,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
770,2,2,3847,1073,Official steals public resources,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
770,3,1,3848,1100,Official uses public resources to benefit own firm,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
770,3,2,3848,1337,Official takes kickbacks,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
770,4,1,3849,1197,Official takes kickbacks,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
770,4,2,3849,68,Official steals public resources,Education,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
770,5,1,3850,762,Official takes kickbacks,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
770,5,2,3850,697,Official takes kickbacks,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
771,1,1,3851,1161,Official takes bribes,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
771,1,2,3851,1420,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
771,2,1,3852,334,Official gives corrupt favors to family members,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
771,2,2,3852,456,Official takes bribes,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
771,3,1,3853,1093,Official steals public resources,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
771,3,2,3853,891,Official takes bribes,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
771,4,1,3854,902,Official takes kickbacks,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
771,4,2,3854,311,Official takes bribes,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
771,5,1,3855,3,Official steals public resources,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
771,5,2,3855,447,Official takes kickbacks,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
772,1,1,3856,899,Official gives corrupt favors to family members,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
772,1,2,3856,365,Official uses public resources to benefit own firm,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
772,2,1,3857,384,Official gives corrupt favors to family members,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
772,2,2,3857,749,Official gives corrupt favors to family members,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
772,3,1,3858,934,Official gives corrupt favors to family members,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
772,3,2,3858,1284,Official gives corrupt favors to family members,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
772,4,1,3859,1351,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
772,4,2,3859,1305,Official uses public resources to benefit own firm,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
772,5,1,3860,126,Official takes bribes,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
772,5,2,3860,1078,Official steals public resources,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
773,1,1,3861,1387,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
773,1,2,3861,727,Official takes kickbacks,Education,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
773,2,1,3862,246,Official takes bribes,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
773,2,2,3862,562,Official takes kickbacks,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
773,3,1,3863,13,Official steals public resources,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
773,3,2,3863,375,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
773,4,1,3864,314,Official gives corrupt favors to family members,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
773,4,2,3864,888,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
773,5,1,3865,29,Official gives corrupt favors to family members,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
773,5,2,3865,80,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
774,1,1,3866,1192,Official takes kickbacks,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
774,1,2,3866,631,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
774,2,1,3867,480,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
774,2,2,3867,300,Official uses public resources to benefit own firm,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
774,3,1,3868,524,Official gives corrupt favors to family members,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
774,3,2,3868,649,Official gives corrupt favors to family members,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
774,4,1,3869,782,Official takes kickbacks,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
774,4,2,3869,492,Official takes kickbacks,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
774,5,1,3870,1253,Official steals public resources,Parliament,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
774,5,2,3870,84,Official gives corrupt favors to family members,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
775,1,1,3871,426,Official takes bribes,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
775,1,2,3871,1180,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
775,2,1,3872,200,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
775,2,2,3872,1008,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
775,3,1,3873,129,Official gives corrupt favors to family members,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
775,3,2,3873,194,Official gives corrupt favors to family members,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
775,4,1,3874,1033,Official steals public resources,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
775,4,2,3874,105,Official uses public resources to benefit own firm,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
775,5,1,3875,941,Official takes bribes,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
775,5,2,3875,52,Official takes kickbacks,Parliament,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
776,1,1,3876,627,Official takes kickbacks,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
776,1,2,3876,655,Official uses public resources to benefit own firm,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
776,2,1,3877,1331,Official takes bribes,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
776,2,2,3877,312,Official takes kickbacks,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
776,3,1,3878,1176,Official takes bribes,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
776,3,2,3878,1153,Official steals public resources,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
776,4,1,3879,674,Official gives corrupt favors to family members,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
776,4,2,3879,48,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
776,5,1,3880,188,Official steals public resources,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
776,5,2,3880,1146,Official takes bribes,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
777,1,1,3881,1264,Official gives corrupt favors to family members,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
777,1,2,3881,432,Official takes kickbacks,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
777,2,1,3882,894,Official gives corrupt favors to family members,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
777,2,2,3882,1284,Official gives corrupt favors to family members,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
777,3,1,3883,1388,Official steals public resources,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
777,3,2,3883,1249,Official gives corrupt favors to family members,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
777,4,1,3884,231,Official takes bribes,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
777,4,2,3884,228,Official steals public resources,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
777,5,1,3885,138,Official steals public resources,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
777,5,2,3885,938,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
778,1,1,3886,1120,Official uses public resources to benefit own firm,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
778,1,2,3886,275,Official uses public resources to benefit own firm,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
778,2,1,3887,837,Official takes kickbacks,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
778,2,2,3887,820,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
778,3,1,3888,421,Official takes bribes,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
778,3,2,3888,658,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
778,4,1,3889,619,Official gives corrupt favors to family members,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
778,4,2,3889,1420,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
778,5,1,3890,1431,Official takes bribes,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
778,5,2,3890,177,Official takes kickbacks,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
779,1,1,3891,637,Official takes kickbacks,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
779,1,2,3891,1337,Official takes kickbacks,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
779,2,1,3892,504,Official gives corrupt favors to family members,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
779,2,2,3892,1201,Official takes bribes,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
779,3,1,3893,818,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
779,3,2,3893,1061,Official takes bribes,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
779,4,1,3894,676,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
779,4,2,3894,1288,Official steals public resources,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
779,5,1,3895,436,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
779,5,2,3895,922,Official takes kickbacks,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
780,1,1,3896,925,Official uses public resources to benefit own firm,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
780,1,2,3896,804,Official gives corrupt favors to family members,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
780,2,1,3897,1111,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
780,2,2,3897,555,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
780,3,1,3898,1306,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
780,3,2,3898,366,Official takes bribes,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
780,4,1,3899,1286,Official takes bribes,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
780,4,2,3899,1293,Official steals public resources,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
780,5,1,3900,616,Official takes bribes,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
780,5,2,3900,1392,Official takes kickbacks,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
781,1,1,3901,346,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
781,1,2,3901,629,Official gives corrupt favors to family members,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
781,2,1,3902,1359,Official gives corrupt favors to family members,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
781,2,2,3902,33,Official steals public resources,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
781,3,1,3903,215,Official uses public resources to benefit own firm,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
781,3,2,3903,909,Official gives corrupt favors to family members,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
781,4,1,3904,132,Official takes kickbacks,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
781,4,2,3904,1181,Official takes bribes,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
781,5,1,3905,1034,Official gives corrupt favors to family members,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
781,5,2,3905,570,Official uses public resources to benefit own firm,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
782,1,1,3906,710,Official uses public resources to benefit own firm,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
782,1,2,3906,963,Official steals public resources,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
782,2,1,3907,1283,Official steals public resources,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
782,2,2,3907,538,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
782,3,1,3908,797,Official takes kickbacks,Courts,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
782,3,2,3908,380,Official uses public resources to benefit own firm,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
782,4,1,3909,640,Official uses public resources to benefit own firm,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
782,4,2,3909,1208,Official steals public resources,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
782,5,1,3910,1301,Official takes bribes,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
782,5,2,3910,666,Official takes bribes,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
783,1,1,3911,1400,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
783,1,2,3911,988,Official steals public resources,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
783,2,1,3912,400,Official uses public resources to benefit own firm,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
783,2,2,3912,196,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
783,3,1,3913,261,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
783,3,2,3913,668,Official steals public resources,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
783,4,1,3914,1136,Official takes bribes,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
783,4,2,3914,1417,Official takes kickbacks,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
783,5,1,3915,765,Official uses public resources to benefit own firm,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
783,5,2,3915,556,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
784,1,1,3916,788,Official steals public resources,Education,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
784,1,2,3916,314,Official gives corrupt favors to family members,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
784,2,1,3917,987,Official takes kickbacks,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
784,2,2,3917,663,Official steals public resources,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
784,3,1,3918,506,Official takes bribes,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
784,3,2,3918,909,Official gives corrupt favors to family members,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
784,4,1,3919,1030,Official uses public resources to benefit own firm,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
784,4,2,3919,1352,Official takes kickbacks,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
784,5,1,3920,297,Official takes kickbacks,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
784,5,2,3920,764,Official gives corrupt favors to family members,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
785,1,1,3921,320,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
785,1,2,3921,226,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
785,2,1,3922,449,Official gives corrupt favors to family members,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
785,2,2,3922,394,Official gives corrupt favors to family members,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
785,3,1,3923,189,Official gives corrupt favors to family members,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
785,3,2,3923,934,Official gives corrupt favors to family members,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
785,4,1,3924,454,Official gives corrupt favors to family members,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
785,4,2,3924,734,Official gives corrupt favors to family members,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
785,5,1,3925,661,Official takes bribes,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
785,5,2,3925,686,Official takes bribes,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
786,1,1,3926,246,Official takes bribes,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
786,1,2,3926,1072,Official takes kickbacks,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
786,2,1,3927,240,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
786,2,2,3927,1001,Official takes bribes,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
786,3,1,3928,533,Official steals public resources,Parliament,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
786,3,2,3928,489,Official gives corrupt favors to family members,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
786,4,1,3929,626,Official takes bribes,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
786,4,2,3929,1397,Official takes kickbacks,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
786,5,1,3930,1019,Official gives corrupt favors to family members,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
786,5,2,3930,660,Official uses public resources to benefit own firm,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
787,1,1,3931,1341,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
787,1,2,3931,700,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
787,2,1,3932,923,Official steals public resources,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
787,2,2,3932,1209,Official gives corrupt favors to family members,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
